#,case_id,product,d_type,supplier,jira_request,required_by,received_date,m_lead_time_in_weeks,m_lead_time_in_days,item_type,next_delivery_date,d_created,updated,location,total_amount,tax_amount
98,PO20-0184_1018411,Cabin Front Headlamp Mounting Plate LH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3549,31/1/2020,3/2/2020,0,0,,,2020-01-15 00:00:00.000000,2020-07-07 05:51:09.010000,UK/Banbury/Main stores,182.5,30.4166666666666667
99,PO20-0180_1018408,Cabin Front Headlamp Bucket LH,Advanced Purchase,66759b6499c2e88cf66f6a16137cdfac,PRCH-3587,5/2/2020,4/2/2020,0,0,,,2020-01-15 00:00:00.000000,2020-07-07 05:51:08.973000,UK/Banbury/Main stores,276.2,46.0333333333333333
100,PO20-0184_1017519,STEP STRUCTURE LH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3549,31/1/2020,3/2/2020,0,0,,,2020-01-15 00:00:00.000000,2020-07-07 05:51:09.010000,UK/Banbury/Main stores,182.5,30.4166666666666667
101,PO20-0184_1018412,CABIN FRONT HEADLAMP NUT PLATE LH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3549,31/1/2020,3/2/2020,0,0,,,2020-01-15 00:00:00.000000,2020-07-07 05:51:09.010000,UK/Banbury/Main stores,182.5,30.4166666666666667
102,PO20-0184_1018501,Step Structure RH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3549,31/1/2020,3/2/2020,0,0,,,2020-01-15 00:00:00.000000,2020-07-07 05:51:09.010000,UK/Banbury/Main stores,182.5,30.4166666666666667
103,PO20-0184_1018413,CABIN FRONT HEADLAMP NUT PLATE RH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3549,31/1/2020,3/2/2020,0,0,,,2020-01-15 00:00:00.000000,2020-07-07 05:51:09.010000,UK/Banbury/Main stores,182.5,30.4166666666666667
104,PO20-0199_1010290,EXT FOG LAMP REAR LOWER SIDE,Advanced Purchase,76451cb3705be3f97a604eba9a341b87,PRCH-3647,24/1/2020,28/1/2020,4,28,Purchased ElectroMechanical Part,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.863000,UK/Banbury/Main stores,51.98,8.6633333333333333
105,PO20-0199_1010293,EXT NUMBER PLATE LAMP REAR LOWER SIDE,Advanced Purchase,76451cb3705be3f97a604eba9a341b87,PRCH-3647,24/1/2020,28/1/2020,4,28,Purchased ElectroMechanical Part,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.863000,UK/Banbury/Main stores,51.98,8.6633333333333333
106,PO20-0204_1018430,Front Panel Frame Bracket,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
107,PO20-0199_1010291,EXT STOP-BRAKE LAMP REAR LOWER SIDE,Advanced Purchase,76451cb3705be3f97a604eba9a341b87,PRCH-3647,24/1/2020,28/1/2020,4,28,Purchased ElectroMechanical Part,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.863000,UK/Banbury/Main stores,51.98,8.6633333333333333
108,PO20-0199_1010292,EXT TAIL-REVERSE LAMP REAR LOWER SIDE,Advanced Purchase,76451cb3705be3f97a604eba9a341b87,PRCH-3647,24/1/2020,28/1/2020,4,28,Purchased ElectroMechanical Part,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.863000,UK/Banbury/Main stores,51.98,8.6633333333333333
109,PO20-0200_1017999,HOSE JOINER 19OD X 50,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,0,0,,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
110,PO20-0200_1017994,Silicon hose 19mm ID,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,0,0,,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
111,PO20-0200_1018012,HOSE JOINER 16OD X 50,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,0,0,,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
112,PO20-0200_1019271,90 deg silicon elbow ,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,0,0,,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
113,PO20-0200_1019273,90 Degree Elbow Reducing 19 to 13mm,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,0,0,,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
114,PO20-0200_1019270,T -Piece plastic 16-11,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,0,0,,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
115,PO20-0200_1018000,HOSE JOINER 25OD X 100,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,0,0,,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
116,PO20-0200_1019272,Straight join hoser 25mm,Simple Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,,,,0,,2020-01-16 00:00:00.000000,2020-10-22 02:41:25.283000,UK/Banbury/Main stores,51.975,8.6625
117,PO20-0204_1015985,Windshield Wiper Mounting Plate,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
118,PO20-0204_1013892,Cabin Door Sliding Mech Assembly LH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
119,PO20-0205_1019271,90 deg silicon elbow ,Advanced Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3652,,29/5/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:10.407000,UK/Banbury/Main stores,7.76,1.2933333333333333
120,PO20-0207_1018806, CCS HATCH Carrier,Advanced Purchase,bd147ff32179036ecce7315fa259ec58,PRCH-3638,24/1/2020,22/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:10.240000,UK/Banbury/Main stores,145.2,24.2
121,PO20-0204_1018900,SPACER FRAME 5MM,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
122,PO20-0197_1018407,Front Panel Sealing Flange Cabin Floor,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-3664,28/1/2020,12/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.893000,UK/Banbury/Main stores,48.57,8.095
123,PO20-0194_1016444,Brake Servo Check Valve,Advanced Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3627,,20/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.690000,UK/Banbury/Main stores,0.999,0.1665
124,PO20-0204_1018740,BRKT CCS SOCKET ,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
125,PO20-6443_1030021, CRASH STRUCTURE CONCEPT,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,25/1/2021,,0,0,,25/1/2021,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
126,PO20-0198_1018285,VAN-FRONT PLANEL BRAKE COVER,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3559,24/1/2020,22/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.790000,UK/Banbury/Main stores,124.281,20.7135
127,PO20-0196_1017262,REEVITE-GROMMIT-RB3432,Advanced Purchase,f68a1272ba2f0ae6055ba4b6644349f0,PRCH-3610,,17/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:10.467000,UK/Banbury/Main stores,9.295,1.5491666666666667
128,PO20-0208_1018477,T PIECE CONNECTOR RH HOSE RADIATOR RP,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-3648,28/1/2020,29/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.753000,UK/Banbury/Main stores,46.815,7.8025
129,PO20-0216_1015004,LAMP INDICATOR SIDE,Advanced Purchase,7819c8a8b80e705d149341ed594d78ea,PRCH-3668,24/1/2020,22/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:10.270000,UK/Banbury/Main stores,2.943,0.4905
130,PO20-0207_1013877,Charge Port Scratch Plate,Advanced Purchase,bd147ff32179036ecce7315fa259ec58,PRCH-3638,24/1/2020,22/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:10.240000,UK/Banbury/Main stores,145.2,24.2
131,PO20-0204_1018754,Support Structure-CCS Mounting,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
132,PO20-1964_1025074,CLEVIS CAP RP,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-4805,29/4/2020,,0,0,,29/4/2020,2020-04-22 00:00:00.000000,2020-07-07 05:52:30.450000,UK/Banbury/Main stores,23.43,3.905
133,PO20-0197_1018729,Front Panel Sealing Flange Cabin Floor RH,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-3664,28/1/2020,12/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.893000,UK/Banbury/Main stores,48.57,8.095
134,PO20-0208_1018493,T PIECE CONNECTOR LH HOSE TANK RP,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-3648,28/1/2020,29/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.753000,UK/Banbury/Main stores,46.815,7.8025
135,PO20-0204_1018850,Mtg Radiator Uppr,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
136,PO20-0196_1016102,Cabin Door Locking Pin Receiver,Advanced Purchase,f68a1272ba2f0ae6055ba4b6644349f0,PRCH-3610,,17/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:10.467000,UK/Banbury/Main stores,9.295,1.5491666666666667
137,PO20-0204_1018728,Front Panel Frame Mounting Bracket,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
138,PO20-0208_1018476,T PIECE CONNECTOR LH HOSE RADIATOR RP,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-3648,28/1/2020,29/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.753000,UK/Banbury/Main stores,46.815,7.8025
139,PO20-0204_1018785,Front Panel Wiper Mount Bond Plate,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
140,PO20-0195_1015494,Vacuum Reservoir,Advanced Purchase,e95b6e2693ce79d534640459744d36e8,PRCH-3635,,9/6/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:10.370000,UK/Banbury/Main stores,4.436,0.73933333333333333333
141,PO20-0198_1017289,VAN-FRONT PANEL OMNIA,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3559,24/1/2020,22/1/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.790000,UK/Banbury/Main stores,124.281,20.7135
142,PO20-0204_1018899,SPACER FRAME 3MM,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3655,30/1/2020,7/2/2020,0,0,,,2020-01-16 00:00:00.000000,2020-07-07 05:51:09.830000,UK/Banbury/Main stores,206.1,34.35
143,PO20-0223_1018497,ROLLER SHUTTER MTG FRAME REAR LH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3677,,3/2/2020,0,0,,,2020-01-17 00:00:00.000000,2020-07-07 05:51:11.323000,UK/Banbury/Main stores,32.7,5.45
144,PO20-0223_1018495,ROLLER SHUTTER MTG FRAME FRONT LH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3677,,3/2/2020,0,0,,,2020-01-17 00:00:00.000000,2020-07-07 05:51:11.323000,UK/Banbury/Main stores,32.7,5.45
145,PO20-0223_1018496,ROLLER SHUTTER MTG FRAME MIDDLE LH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3677,,3/2/2020,0,0,,,2020-01-17 00:00:00.000000,2020-07-07 05:51:11.323000,UK/Banbury/Main stores,32.7,5.45
146,PO20-0223_1018482,ROLLER SHUTTER MTG FRAME REAR RH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3677,,3/2/2020,0,0,,,2020-01-17 00:00:00.000000,2020-07-07 05:51:11.323000,UK/Banbury/Main stores,32.7,5.45
147,PO20-0223_1018481,ROLLER SHUTTER MTG FRAME MIDDLE RH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3677,,3/2/2020,0,0,,,2020-01-17 00:00:00.000000,2020-07-07 05:51:11.323000,UK/Banbury/Main stores,32.7,5.45
148,PO20-0221_1016067,Cargo Floor Panel,Advanced Purchase,badf8e86dd64fac6431300fca1e4530f,PRCH-3537,24/1/2020,3/3/2020,0,0,,,2020-01-17 00:00:00.000000,2020-07-07 05:51:11.783000,UK/Banbury/Main stores,20,3.3333333333333333
149,PO20-0223_1018480,ROLLER SHUTTER MTG FRAME FRONT RH,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,PRCH-3677,,3/2/2020,0,0,,,2020-01-17 00:00:00.000000,2020-07-07 05:51:11.323000,UK/Banbury/Main stores,32.7,5.45
150,PO20-0292_1018210,MOUNTING TAB 2 PROTO LAMP UNIT EXT REAR,Advanced Purchase,36e7484dad81158176da49599e3b48e4,3721,27/1/2020,31/1/2020,4,28,Purchased Mechanical Part,,2020-01-20 00:00:00.000000,2020-07-07 05:51:13.070000,UK/Banbury/Main stores,24.64,4.1066666666666667
151,PO20-0292_1018208,REINF PLATE  PROTO LAMP UNIT  EXT REAR,Advanced Purchase,36e7484dad81158176da49599e3b48e4,3721,27/1/2020,31/1/2020,4,28,Purchased Mechanical Part,,2020-01-20 00:00:00.000000,2020-07-07 05:51:13.070000,UK/Banbury/Main stores,24.64,4.1066666666666667
152,PO20-0292_1018209,MOUNTING TAB 1 PROTO LAMP UNIT EXT REAR,Advanced Purchase,36e7484dad81158176da49599e3b48e4,3721,27/1/2020,31/1/2020,4,28,Purchased Mechanical Part,,2020-01-20 00:00:00.000000,2020-07-07 05:51:13.070000,UK/Banbury/Main stores,24.64,4.1066666666666667
153,PO20-0293_1001703,B12 DOOR MOUNTING PLATE WA  ,Advanced Purchase,76032c8ef13e77b2afd7a7856fb2f001,3723,27/1/2020,29/1/2020,0,0,,,2020-01-20 00:00:00.000000,2020-07-07 05:51:13.710000,UK/Banbury/Main stores,102.624,17.104
154,PO20-0273_1016230,RETAINING RING DIN 472 - 68X2.5,Advanced Purchase,0c7e2eaddb60a3240aa8c06c5808f673,PRCH-3690,22/1/2020,22/1/2020,0,0,,,2020-01-20 00:00:00.000000,2020-07-07 05:51:13.777000,UK/Banbury/Main stores,13.745,2.2908333333333333
155,PO20-0273_1016112,BOBBIN MOUNT MALE - MALE 20 X 15 - 2015MM23-60 M8,Advanced Purchase,0c7e2eaddb60a3240aa8c06c5808f673,PRCH-3690,22/1/2020,22/1/2020,0,0,,,2020-01-20 00:00:00.000000,2020-07-07 05:51:13.777000,UK/Banbury/Main stores,13.745,2.2908333333333333
156,PO20-0273_1015921, BEARING DEEP GROOVE DIN 625 6008 2Z P2,Advanced Purchase,0c7e2eaddb60a3240aa8c06c5808f673,PRCH-3690,22/1/2020,22/1/2020,0,0,,,2020-01-20 00:00:00.000000,2020-07-07 05:51:13.777000,UK/Banbury/Main stores,13.745,2.2908333333333333
157,PO20-0279_102362,Valve vacuum hose,Advanced Purchase,c3c7056ab1772206db2a0ff01a378604,PRCH-3709,22/1/2020,,0,0,,22/1/2020,2020-01-20 00:00:00.000000,2020-07-07 05:51:14.040000,UK/Banbury/Main stores,2.397,0.3995
158,PO20-0320_1008410,STALK ASSEMBLY,Advanced Purchase,0ad9807c57fddfde928bdf9fbc70b64f,3741,31/3/2020,28/5/2020,6,42,Purchased Assy,31/3/2020,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.660000,UK/Banbury/Main stores,1201.6666666666666667,
159,PO20-0300_1018087,HOSE CHILLER 16 ID X 290 SAE 20R3 CLASS D2,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,4/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
160,PO20-0300_1018086,HOSE CHILLER 20 ID X 96 SAE 20R3 CLASS D2,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,4/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
161,PO20-0300_1018378,P CLIP 22MM JPC022MS JUBILEE,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,28/1/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
162,PO20-0300_1018081,HOSE TANK COUPLE 16 ID X 66 SAE 20R3 CLASS D2,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,4/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
163,PO20-0310_1018361,CARGO-SHELF-OMNIA-LOWER-RIGHT,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3962,4/2/2020,25/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.127000,UK/Banbury/Main stores,171.523,28.5871666666666667
164,PO20-0300_1017989,FIR TREE MOUNT FTH-36-01BK ESSENTRA,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,30/1/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
165,PO20-0310_1018360,CARGO-SHELF-OMNIA-LOWER-SHELF,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3962,4/2/2020,25/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.127000,UK/Banbury/Main stores,171.523,28.5871666666666667
166,PO20-0300_1018079,HOSE PUMP OUTLET 20 ID X 252 SAE 20R3 CLASS D2,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,4/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
167,PO20-0300_1018080,HOSE HVAC OUTLET 16 ID X 195 SAE 20R3 CLASS D2,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,4/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
168,PO20-0300_1019268,Elbow push-on connectors ID 25mm,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,29/1/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
169,PO20-0300_1018189,DUAL LOCK 25.4 X 1445 3M SJ3540,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,28/1/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
170,PO20-0300_1018085,HOSE PUMP COUPLE 20 ID X 60 SAE 20R3 CLASS D2,Advanced Purchase,0744da444f47f3deab084c0ec61dae34,PRCH-3711,24/1/2020,4/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:14.800000,UK/Banbury/Main stores,107.289,17.8815
171,PO20-0310_1018363,CARGO-SHELF-OMNIA-UPPER-LEFT,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3962,4/2/2020,25/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.127000,UK/Banbury/Main stores,171.523,28.5871666666666667
172,PO20-0310_1018364,CARGO-SHELF-OMNIA-UPPER-RIGHT,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3962,4/2/2020,25/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.127000,UK/Banbury/Main stores,171.523,28.5871666666666667
173,PO20-0315_1006424,Flanged bush,Advanced Purchase,2d28fd029bb5ab5ebac27d62f889dc3e,,,28/1/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.283000,UK/Banbury/Main stores,15.556,2.5926666666666667
174,PO20-0310_1018366,CARGO-SHELF-OMNIA-UPRIGHT-RIGHT,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3962,4/2/2020,25/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.127000,UK/Banbury/Main stores,171.523,28.5871666666666667
175,PO20-0313_1018089,Cabin coolant pump,Advanced Purchase,30bdec67f82e06ee19c9be1f70a3deda,PRCH-3662,,12/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.090000,UK/Banbury/Main stores,42.1708333333333333,
176,PO20-0310_1018365,CARGO-SHELF-OMNIA-UPRIGHT-LEFT,Advanced Purchase,12471ef130963b36863e1032067fc895,PRCH-3962,4/2/2020,25/2/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.127000,UK/Banbury/Main stores,171.523,28.5871666666666667
177,PO20-0315_1006451,Bearing 7X 19 X 6,Advanced Purchase,2d28fd029bb5ab5ebac27d62f889dc3e,,,28/1/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.283000,UK/Banbury/Main stores,15.556,2.5926666666666667
178,PO20-0315_1006453,Flanged bush 8 X 10X 9 MM,Advanced Purchase,2d28fd029bb5ab5ebac27d62f889dc3e,,,28/1/2020,0,0,,,2020-01-21 00:00:00.000000,2020-07-07 05:51:15.283000,UK/Banbury/Main stores,15.556,2.5926666666666667
179,PO20-0348_1006809,Headlamp Mounting BRKT,Advanced Purchase,07dd6ffc341a0864624cb6f9ef3c6f22,3760,3/2/2020,7/2/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.757000,UK/Banbury/Main stores,26,4.3333333333333333
180,PO20-0324_1016990,PDLC Transformer,Advanced Purchase,a373767573e24e379b5ae1bf958a900c,,27/1/2020,3/2/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:16.400000,UK/Banbury/Main stores,8.7,1.45
181,PO20-0329_1018331,35mm Deep Groove Ball Bearing 55mm O.D,Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3547,,23/1/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.910000,UK/Banbury/Main stores,87.582,14.597
182,PO20-0329_1018327,20 x 6 x 6mm Steel Feather Key,Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3547,,23/1/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.910000,UK/Banbury/Main stores,87.582,14.597
183,PO20-0329_1018788,"Bump stop - Paulstra Conical Stop Damper 50mm, 30J, 340daN",Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3547,,23/1/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.910000,UK/Banbury/Main stores,87.582,14.597
184,PO20-0343_1018191,GROMMET OPEN 22.2 X 3.2 X 31.8 GR3160A ESSENTRA,Advanced Purchase,0c7e2eaddb60a3240aa8c06c5808f673,PRCH-3724,30/1/2020,5/2/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.787000,UK/Banbury/Main stores,52.72,8.7866666666666667
185,PO20-0341_1016638,Foam tape 20x5mm 5m,Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3704,,28/1/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:16.233000,UK/Banbury/Main stores,230.804,38.4673333333333333
186,PO20-0343_1016445,Vacuum Line 12mmx10mm Nylon Hose,Advanced Purchase,0c7e2eaddb60a3240aa8c06c5808f673,PRCH-3724,30/1/2020,5/2/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.787000,UK/Banbury/Main stores,52.72,8.7866666666666667
187,PO20-0341_1015981,Cabin Door Motor,Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3704,,28/1/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:16.233000,UK/Banbury/Main stores,230.804,38.4673333333333333
188,PO20-0329_1015516,20mm Deep Groove Ball Bearing 42mm O.D,Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3547,,12/2/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.910000,UK/Banbury/Main stores,87.582,14.597
189,PO20-0343_1018192,GROMMET OPEN 25.4 X 3.2 X 34.9 GR3161A ESSENTRA,Advanced Purchase,0c7e2eaddb60a3240aa8c06c5808f673,PRCH-3724,30/1/2020,5/2/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:15.787000,UK/Banbury/Main stores,52.72,8.7866666666666667
190,PO20-0341_1019289,606-759 RS BRASS SPACER 6MM,Advanced Purchase,f5a5343ee2461de8607b2f8fb8580ef3,PRCH-3704,,28/1/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:16.233000,UK/Banbury/Main stores,230.804,38.4673333333333333
191,PO20-0344_1018179,KOOLANCE QD3-FS10X13,Advanced Purchase,85098cb60f9a03807e825cc911ea2e91,,29/1/2020,28/1/2020,0,0,,,2020-01-22 00:00:00.000000,2020-07-07 05:51:16.433000,UK/Banbury/Main stores,16.12,2.6866666666666667
192,PO20-0372_1018809 ,CABIN IO MODULE MOUNTING BRACKET,Advanced Purchase,36e7484dad81158176da49599e3b48e4,PRCH-3764,5/2/2020,7/2/2020,,,,,2020-01-23 00:00:00.000000,2020-07-07 05:51:17.200000,UK/Banbury/Main stores,24,4
